time,way1,way2,way3,way4,way5,way6
1992,32.224000000000004,34.424,35.08,52.99,51.62,58.617
1993,28.689,34.949,29.686999999999998,55.532,53.111999999999995,59.438
1994,31.098000000000003,38.039,35.736,54.663999999999994,52.2,58.61600000000001
1995,26.094,33.553000000000004,34.597,52.618,52.946000000000005,57.043
1996,32.224000000000004,38.760999999999996,35.738,50.943999999999996,52.2,58.672
1997,26.97,34.260999999999996,34.95,52.494,52.2,58.645
1998,31.932,36.672,34.575,51.378,52.2,57.183
1999,31.39,36.665,34.431999999999995,52.928000000000004,52.2,58.763999999999996
2000,30.649,32.933,38.114000000000004,52.06,52.2,57.952
2001,32.485,39.788000000000004,34.233000000000004,53.361999999999995,52.946000000000005,58.607
2002,33.788000000000004,33.159,33.563,51.316,51.62,56.893
2003,32.224000000000004,39.419000000000004,36.771,52.556000000000004,54.438,58.626000000000005
2004,32.400999999999996,41.472,37.486999999999995,53.361999999999995,53.692,58.284
2005,35.195,35.149,32.673,55.098,54.438,60.111999999999995
2006,36.446999999999996,41.69,37.548,54.663999999999994,53.692,58.949
2007,36.551,39.708,33.513000000000005,56.992,55.184,62.536
2008,35.664,38.912,34.67,56.992,58.913999999999994,62.088
2009,37.823,46.434,38.067,56.4,58.168,63.38
2010,36.602,45.078,41.873999999999995,55.098,52.2,61.396
2011,33.162,44.552,39.913000000000004,56.4,55.93,61.373999999999995
2012,37.02,40.928000000000004,34.373000000000005,57.93899999999999,59.66,64.024
2013,35.195,44.231,40.948,59.478,58.913999999999994,63.824
2014,36.916,39.74,41.611999999999995,59.99100000000001,59.66,62.276
2015,35.613,41.347,39.042,55.966,58.913999999999994,61.726000000000006
2016,35.664,40.867,43.09,59.478,57.422,63.986000000000004
2017,34.726,38.7,40.031,56.992,55.93,62.898
2018,36.133,41.008,44.898999999999994,58.965,59.66,63.788000000000004
2019,33.891999999999996,41.61600000000001,45.074,61.53,59.66,63.788000000000004
2020,36.133,44.108000000000004,37.821,61.119,58.913999999999994,65.993
2021,38.792,46.398999999999994,39.995,60.504,58.913999999999994,63.416000000000004
2022,37.385,48.71,43.086000000000006,59.044,55.93,60.74100000000001
2023,36.29,44.611999999999995,39.891,61.016999999999996,57.422,67.116
2024,37.958,42.858000000000004,36.650999999999996,62.76,56.676,64.445
2025,37.696999999999996,46.24,37.44,61.358000000000004,57.422,61.424
2026,36.379,48.813,46.165,60.606,59.908,65.715
2027,39.185,50.413999999999994,42.132,62.964,63.636,62.4
2028,33.423,42.806999999999995,43.18899999999999,63.375,59.66,64.395
2029,41.453,45.733999999999995,40.736999999999995,61.53,58.913999999999994,66.653
2030,39.305,45.0,37.975,58.965,57.836000000000006,62.257
2031,33.058,39.525,33.736999999999995,62.76,57.836000000000006,66.28399999999999
2032,32.578,41.653,42.351000000000006,58.633,52.648,59.401
2033,38.418,44.648,42.747,59.761,57.422,62.658
2034,41.953,43.589,44.693000000000005,64.707,63.138000000000005,68.095
2035,40.201,48.586000000000006,51.023999999999994,63.067,53.443999999999996,66.58800000000001
2036,38.653,45.498000000000005,43.501000000000005,62.291000000000004,57.67,63.924
2037,40.67,45.35,43.226000000000006,61.221000000000004,57.836000000000006,64.12899999999999
2038,33.841,37.816,50.645,67.065,64.878,66.653
2039,43.8,46.86600000000001,47.216,57.867,55.218,58.973
2040,42.705,44.106,44.22,59.48,51.04,56.254
2041,45.021,44.347,42.214,62.861999999999995,59.66,60.638999999999996
2042,41.108000000000004,55.235,46.614,55.792,52.946000000000005,60.328
2043,33.891999999999996,51.91,35.957,60.471000000000004,54.023999999999994,65.03399999999999
2044,32.12,35.911,40.896,62.451,58.541000000000004,59.922
2045,38.48,39.798,41.418,61.645,57.422,64.857
2046,38.559,44.516999999999996,40.825,56.045,54.14,61.54600000000001
2047,37.54,45.794,41.132,57.24100000000001,60.14,65.616
2048,35.664,56.5,39.108000000000004,60.504,56.676,60.69
2049,32.589,46.446000000000005,44.516999999999996,59.718,51.653999999999996,64.296
2050,33.339,43.027,41.278999999999996,56.16,44.903,58.848
2051,34.726,42.419,40.231,65.972,55.184,62.303000000000004
2052,30.43,43.843,44.33,54.821999999999996,51.04,59.336999999999996
2053,35.195,48.035,40.758,59.981,51.023999999999994,63.787
2054,32.224000000000004,29.705,36.368,61.733999999999995,49.996,63.657
2055,33.891999999999996,41.705,37.159,62.964,51.62,64.283
2056,32.589,32.749,34.184,59.99100000000001,49.88,59.818999999999996
2057,30.879,39.54,34.14,59.478,52.2,60.992
2058,28.523000000000003,35.729,34.025,56.123999999999995,46.632,60.111999999999995
2059,22.497,31.796999999999997,32.527,56.4,46.948,57.871
2060,24.74,34.46,32.418,51.49,48.571999999999996,57.978
2061,20.519000000000002,24.749000000000002,35.452,50.622,45.472,57.016999999999996
2062,17.894000000000002,21.18,31.581999999999997,47.836000000000006,44.28,55.167
2063,12.355,14.935,32.255,42.978,40.071,55.123000000000005
2064,11.725,12.665999999999999,31.83,25.415,22.57,46.618
2065,14.015,13.599,30.614,21.205,22.822,42.888999999999996
2066,12.921,11.055,24.271,22.986,21.374000000000002,37.857
2067,12.765,10.478,24.33,21.541999999999998,16.887999999999998,34.506
2068,9.511000000000001,9.129,34.319,28.173000000000002,25.924,53.62
2069,12.522,16.776,33.751999999999995,11.335999999999999,11.519,23.389
2070,11.027000000000001,11.785,26.72,14.456,15.39,16.173
2071,10.825999999999999,12.785,29.127,24.092,22.666,41.102
2072,8.924,7.803999999999999,26.093000000000004,42.131,39.944,56.257
2073,9.287,9.232999999999999,33.607,48.652,48.456,59.788999999999994
2074,9.238,10.901,37.632,50.571999999999996,49.88,59.115
2075,8.062999999999999,8.982000000000001,34.795,44.922,38.844,49.531000000000006
2076,7.3,6.251,32.742,42.339,33.45,44.745
2077,8.793,5.619,17.442,37.826,26.961,24.834
2078,10.657,6.274,11.95,36.764,26.589000000000002,19.252
2079,12.487,8.254,9.575,40.816,24.936,19.066
2080,10.078,8.704,26.539,46.018,35.454,55.498000000000005
2081,12.288,9.479,31.26,41.423,31.766,46.57899999999999
2082,10.524000000000001,9.014,33.824,45.803999999999995,42.012,54.655
2083,9.106,6.81,24.897,43.743,27.066999999999997,41.543
2084,11.494000000000002,13.003,23.485,44.47,38.573,51.785
2085,22.141,32.522,34.137,52.556000000000004,49.88,58.275
2086,21.436,27.638,30.938000000000002,53.79600000000001,51.786,58.968
2087,19.897000000000002,28.230999999999998,32.82,53.361999999999995,51.62,58.126999999999995
2088,21.379,30.868000000000002,28.563000000000002,52.928000000000004,49.3,60.122
2089,20.203,28.651999999999997,29.252,54.663999999999994,55.184,62.306000000000004
2090,23.016,29.535,35.203,54.23,53.858000000000004,61.726000000000006
2091,22.628,31.103,32.811,56.913000000000004,52.2,62.0
2092,23.498,26.531999999999996,29.743000000000002,56.4,58.168,61.706
2093,22.138,32.493,36.419000000000004,54.23,48.72,58.93
2094,19.565,32.583,36.623000000000005,55.532,52.2,60.992
2095,27.209,32.819,33.141999999999996,55.098,52.2,59.623000000000005
2096,22.848000000000003,29.838,39.222,56.4,51.62,57.489
2097,22.322,26.82,34.29,55.177,49.532,58.662
2098,18.689,22.701999999999998,37.006,52.06,46.832,57.315
2099,25.105,36.546,36.724000000000004,51.378,48.836000000000006,56.28
2100,27.822,34.039,41.489,51.006,50.46,57.158
2101,17.02,21.857,40.58,52.122,50.46,56.571000000000005
2102,19.289,31.006999999999998,34.468,45.012,48.952,55.495
2103,27.826,31.758000000000003,34.902,40.078,47.528,56.941
2104,25.103,27.158,38.203,48.098,51.62,58.144
2105,22.087,28.749000000000002,38.459,49.828,49.416000000000004,57.368
2106,23.346999999999998,32.853,36.936,50.013999999999996,51.04,59.496
2107,22.978,28.639,35.835,53.361999999999995,49.3,58.607
2108,25.999000000000002,30.72,34.971,51.316,50.46,59.428000000000004
2109,26.897,29.909000000000002,34.846,50.622,50.46,59.623999999999995
2110,26.386,32.569,42.58,47.413999999999994,46.98,56.711999999999996
2111,27.824,29.869,34.334,41.36600000000001,45.092,58.135
2112,24.74,23.857,34.523,31.326,39.608000000000004,56.099
2113,18.789,20.659000000000002,30.72,20.561999999999998,22.499000000000002,48.852
2114,12.237,14.950999999999999,29.033,14.124,16.332,32.144
2115,15.093,11.674000000000001,27.355999999999998,15.550999999999998,12.425999999999998,17.442
2116,15.589,14.257,26.78,16.148,15.874,19.73
2117,13.436,14.242,28.275,13.289000000000001,14.536,18.994
2118,13.232000000000001,11.638,23.831,16.753,12.359000000000002,15.707
2119,13.615,15.34,25.278000000000002,16.155,15.642999999999999,18.611
2120,11.966,7.48,16.087,13.838,12.699000000000002,16.715999999999998
2121,10.827,7.72,13.207,12.622,10.067,11.857000000000001
2122,12.886,8.886000000000001,17.282,12.109000000000002,10.935,10.98
2123,12.082,12.585999999999999,23.281999999999996,11.913,10.322000000000001,10.709000000000001
2124,11.509,7.257999999999999,18.173,12.895,11.179,8.433
2125,9.654,5.244,11.921,8.939,8.22,7.141
2126,13.677,9.429,9.761000000000001,11.254000000000001,8.55,7.575
2127,14.936,8.125,10.685,11.084000000000001,8.934,7.5889999999999995
2128,14.845999999999998,8.561,17.053,10.717,9.34,7.277
2129,13.295,10.921,23.872,11.005,9.863999999999999,8.307
2130,14.970999999999998,11.491,22.3,12.940999999999999,11.800999999999998,10.772
2131,19.095,8.786,19.762999999999998,17.898,10.54,11.085999999999999
2132,18.285999999999998,17.268,26.149,13.835999999999999,13.92,13.797
2133,15.327,19.52,28.160999999999998,15.158,16.733,40.527
2134,32.162,39.315,31.409000000000002,41.422,46.1,56.729
2135,29.107,32.99,30.910999999999998,52.928000000000004,52.946000000000005,57.646
2136,28.324,31.565,35.898,51.006,51.62,57.00899999999999
2137,29.93,33.53,30.486,52.06,52.2,58.968
2138,31.39,34.567,37.916,52.928000000000004,52.2,58.763999999999996
2139,30.66,32.714,35.631,53.79600000000001,50.626000000000005,57.629
2140,34.83,37.935,37.7,55.673,52.946000000000005,59.33
2141,29.638,38.848,35.988,51.688,52.2,56.24
2142,31.098000000000003,25.676,36.791,53.79600000000001,52.2,57.952
2143,32.485,36.119,34.083,52.556000000000004,52.2,57.331
2144,32.224000000000004,40.411,38.954,52.06,51.62,56.687
2145,32.693000000000005,39.56,34.553000000000004,52.928000000000004,52.2,59.79
2146,32.485,34.542,39.17,54.663999999999994,53.692,59.623999999999995
2147,33.891999999999996,42.378,44.913999999999994,53.79600000000001,55.184,60.575
2148,34.1,38.808,40.326,56.4,55.184,59.77
2149,34.507,36.753,35.507,53.79600000000001,54.438,60.464
2150,32.85,39.141999999999996,43.248000000000005,56.045,58.168,60.464
2151,34.1,41.696000000000005,38.685,56.479,57.422,63.8
2152,38.584,41.964,38.745,55.966,55.93,63.03
2153,35.664,42.07,37.229,55.966,54.438,61.001999999999995
2154,35.821,42.917,38.756,55.966,58.913999999999994,61.364
2155,35.403,38.641999999999996,36.855,58.452,57.422,62.526
2156,35.664,38.202,39.452,59.99100000000001,56.676,62.273999999999994
2157,35.664,44.052,40.966,59.478,58.913999999999994,62.098
2158,37.228,42.085,39.022,61.016999999999996,57.422,63.473
2159,37.696999999999996,45.413000000000004,44.098,59.478,56.676,64.432
2160,36.602,43.607,43.678000000000004,61.119,57.422,63.403999999999996
2161,35.664,44.222,43.678000000000004,60.504,58.168,64.58
2162,38.48,43.309,40.992,61.119,57.422,67.34100000000001
2163,36.133,36.847,41.047,62.145,58.913999999999994,63.451
2164,31.555999999999997,40.396,38.749,58.452,55.93,60.113
2165,34.726,44.358000000000004,35.73,60.606,58.913999999999994,64.023
2166,34.726,40.635,36.19,59.58,55.184,63.38
2167,35.455999999999996,39.391,43.986000000000004,60.093,58.416000000000004,66.285
2168,35.091,40.357,42.838,62.861999999999995,58.168,66.709
2169,35.038000000000004,44.786,41.626000000000005,61.119,59.66,67.273
2170,38.792,47.422,42.349,62.247,57.422,65.143
2171,34.781,42.576,40.876999999999995,59.99100000000001,59.162,61.614
2172,36.394,55.09,40.755,58.097,53.111999999999995,61.583
2173,38.166,42.4,41.465,58.452,51.786,61.53
2174,36.369,41.813,46.201,58.965,57.422,62.482
2175,36.291,45.818999999999996,42.243,59.225,56.676,62.871
2176,47.178000000000004,44.806999999999995,52.19,60.516999999999996,59.908,67.126
2177,31.939,41.763000000000005,42.29,64.809,58.168,65.917
2178,33.861,33.08,40.85,59.887,56.676,60.482
2179,41.61,39.986999999999995,43.174,59.478,59.66,65.598
2180,41.611000000000004,39.205,55.731,57.505,58.168,64.977
2181,37.071,44.131,42.692,54.88399999999999,54.438,60.838
2182,37.54,52.535,38.313,58.391999999999996,49.4,62.379
2183,37.54,53.321000000000005,53.733000000000004,54.512,54.77,59.393
2184,41.29600000000001,49.415,41.724,63.066,55.856,66.993
2185,34.726,45.507,41.06100000000001,56.913000000000004,49.251000000000005,62.82
2186,33.788000000000004,41.603,41.636,56.217,58.913999999999994,60.68600000000001
2187,32.85,39.449,44.813,59.221000000000004,57.795,57.641000000000005
2188,35.894,40.055,46.533,56.547,54.77,58.148999999999994
2189,37.96,46.727,41.281000000000006,47.173,51.323,55.118
2190,28.291999999999998,47.37,41.445,61.358000000000004,57.836000000000006,65.625
2191,33.444,46.99100000000001,45.641999999999996,56.982,53.858000000000004,62.958
2192,32.693000000000005,39.431999999999995,41.413000000000004,59.044,54.604,64.62100000000001
2193,37.071,46.211999999999996,42.104,63.99,60.652,66.973
2194,35.403,46.653,40.821999999999996,63.477,55.93,70.47
2195,33.443000000000005,40.729,40.645,64.605,59.66,64.12
2196,32.693000000000005,41.98,38.964,63.99,53.858000000000004,64.248
2197,31.39,46.681000000000004,40.905,61.323,54.852,64.407
2198,32.14,46.888999999999996,41.101000000000006,61.938,51.321999999999996,63.8
2199,32.485,39.125,43.023,67.339,52.882,62.225
2200,33.058,43.8,41.583,63.681000000000004,55.184,64.184
2201,32.400999999999996,43.29,41.799,61.016999999999996,54.886,62.263999999999996
2202,26.439,35.789,32.228,56.992,49.532,61.788000000000004
2203,27.959,36.603,40.18,57.211999999999996,51.786,60.7
2204,26.784000000000002,34.155,37.073,51.663999999999994,48.952,58.857
2205,19.291,19.686,37.971,50.25,45.144,57.55
2206,14.042,16.408,34.405,40.094,35.561,51.516000000000005
2207,12.772,16.563,29.445,19.813,20.095,51.133
2208,14.289000000000001,16.264,22.92,17.094,17.116,26.513
2209,15.321,15.67,24.208000000000002,21.566999999999997,16.647000000000002,20.472
2210,12.23,12.107999999999999,23.241,26.831,21.408,37.172
2211,10.929,13.708,26.458000000000002,24.37,22.023000000000003,48.303999999999995
2212,9.022,7.419,18.427,18.309,17.086,48.486000000000004
2213,8.704,7.069,16.214000000000002,19.028,18.01,34.923
2214,8.724,8.048,27.416,23.818,18.715999999999998,32.066
2215,11.458,10.975,26.984,30.765,33.374,51.409
2216,13.452,24.414,31.866,26.919,32.821,54.633
2217,11.549000000000001,21.967,32.314,27.392,33.815,56.175
2218,7.472,18.383,35.893,43.68600000000001,41.38,56.852
2219,8.517000000000001,6.582000000000001,32.628,41.816,33.305,44.92100000000001
2220,8.17,6.598,15.805,40.115,27.776999999999997,34.798
2221,15.95,11.544,9.103,39.78,25.374000000000002,20.886999999999997
2222,9.299,6.956,9.214,37.049,22.978,18.702
2223,11.030999999999999,7.561,9.635,36.7,25.48,19.303
2224,13.853,6.795,6.683,43.211999999999996,28.805,13.683
2225,13.694,8.068,7.872999999999999,36.673,23.48,20.012
2226,11.014000000000001,7.869,9.201,36.724000000000004,27.423000000000002,37.413000000000004
2227,8.004,4.476,12.609000000000002,44.838,33.308,47.288000000000004
2228,9.025,5.906000000000001,9.492,37.052,29.939,45.648999999999994
2229,14.405,18.39,29.689,32.347,35.848,55.503
2230,21.891,28.369,31.093000000000004,41.669,43.32,56.86
2231,19.709,27.335,32.09,41.396,42.308,56.54600000000001
2232,19.299,26.656999999999996,33.169000000000004,42.681999999999995,43.784,55.793
2233,26.386,31.348000000000003,29.959,49.184,49.3,58.126999999999995
2234,22.255,29.843000000000004,33.894,51.924,46.483999999999995,57.845
2235,23.643,29.055999999999997,34.455999999999996,54.23,50.576,59.291000000000004
2236,26.857,30.203000000000003,37.398,55.098,52.2,57.489
2237,22.121,32.757,36.25,54.23,52.2,59.262
2238,25.43,31.333000000000002,36.995,53.361999999999995,51.62,57.724
2239,15.302999999999999,22.541999999999998,36.819,50.943999999999996,47.56,50.518
2240,13.177999999999999,15.981,38.739000000000004,48.54,47.676,55.801
2241,14.658,16.907,34.946,49.828,49.416000000000004,55.95
2242,14.805,25.275,37.836,48.653,47.676,59.106
2243,24.101999999999997,34.865,42.273,44.636,44.628,55.817
2244,15.213,26.168000000000003,37.515,45.763999999999996,44.08,55.644
2245,21.033,25.775,38.258,47.065,45.903999999999996,56.248000000000005
2246,10.600999999999999,10.533,35.173,43.784,41.228,55.602
2247,8.84,12.911,32.985,41.928999999999995,45.008,56.852
2248,12.923,25.964000000000002,35.275,44.427,44.86,56.248000000000005
2249,17.067,28.017,35.646,32.159,38.687,54.726000000000006
2250,14.692,24.21,34.503,43.581,44.943999999999996,57.36600000000001
2251,23.3,30.973000000000003,38.77,50.63399999999999,45.93600000000001,57.001000000000005
2252,22.314,28.328000000000003,35.109,39.184,41.464,56.248000000000005
2253,24.435,31.359,35.342,28.975,35.246,49.765
2254,17.932000000000002,21.064,30.18,22.355,22.116999999999997,26.822
2255,12.265,14.333,27.448,19.618,19.225,19.065
2256,11.09,12.850999999999999,24.105,14.755999999999998,16.312,15.039000000000001
2257,12.482999999999999,17.262,24.761,20.092,20.642,13.345
2258,16.559,20.42,29.018,21.869,22.636999999999997,12.912
2259,18.285999999999998,25.543000000000003,26.188000000000002,23.745,24.956,15.055
2260,16.567,18.645,26.914,22.131,21.796999999999997,15.45
2261,14.582,16.258,25.741999999999997,18.195,18.793,13.227
2262,15.845999999999998,15.514000000000001,25.833000000000002,15.702,18.279,12.994000000000002
2263,14.013,13.285,25.241,12.110999999999999,12.647,12.45
2264,12.075999999999999,8.591000000000001,17.465,10.767000000000001,10.359000000000002,8.177
2265,11.309000000000001,7.169,14.162,10.379000000000001,9.499,8.68
2266,12.005,8.022,18.781,10.845999999999998,9.604,9.435
2267,10.474,7.292000000000001,11.255999999999998,11.625,9.573,8.106
2268,15.805,10.475999999999999,18.595,12.89,11.445,9.396
2269,13.634,12.8,20.541,12.565999999999999,11.651,12.239
2270,17.031,9.891,17.186,13.309000000000001,14.158,11.279000000000002
2271,16.163,11.607999999999999,18.785,13.171,13.104000000000001,11.632
2272,19.428,11.645999999999999,20.704,14.809000000000001,13.642999999999999,13.797
2273,17.442999999999998,15.319,23.978,13.685,14.812999999999999,14.352
2274,16.16,12.126,23.093000000000004,14.488,14.948,18.695999999999998
2275,18.91,18.889,24.533,22.459,24.276,31.08
2276,21.578000000000003,29.839000000000002,29.355999999999998,21.906,35.48,53.875
2277,24.945,28.545,27.923000000000002,15.992,30.929000000000002,53.022
2278,22.818,28.539,29.073,20.603,28.655,52.205
2279,28.616,33.376999999999995,32.985,44.261,47.876000000000005,56.474
2280,28.616,33.198,32.521,49.456,52.2,60.65
2281,29.18,35.236,34.637,52.494,49.88,58.284
2282,29.764,36.529,38.861,51.75,51.04,57.224
2283,32.485,35.909,38.078,51.378,51.62,55.693000000000005
2284,28.868000000000002,28.595,33.529,52.928000000000004,52.2,57.961000000000006
2285,29.638,33.196,38.297,54.23,54.438,59.272
2286,24.953000000000003,32.834,38.036,50.943999999999996,51.04,55.967
2287,26.331,33.177,38.061,49.083999999999996,51.04,56.107
2288,27.315,34.301,34.215,50.2,51.04,55.544
2289,32.224000000000004,34.591,37.052,53.79600000000001,52.2,57.795
2290,31.859,30.125999999999998,38.782,51.75,50.626000000000005,57.655
2291,31.098000000000003,31.914,37.187,51.812,52.36600000000001,56.148999999999994
2292,30.733,31.288,36.236,52.122,52.2,58.45
2293,28.980999999999998,38.193000000000005,32.57,54.23,54.438,59.291000000000004
2294,36.29,37.825,37.905,53.361999999999995,56.676,61.001999999999995
2295,37.438,41.141000000000005,42.678000000000004,55.966,55.184,59.966
2296,35.664,41.97,37.141,55.177,54.438,58.293
2297,37.696999999999996,41.175,41.342,55.532,55.93,59.956
2298,32.839,40.361,40.826,55.966,57.422,60.474
2299,41.922,51.018,47.31399999999999,55.532,55.93,61.52
2300,40.461999999999996,47.247,41.073,56.913000000000004,58.913999999999994,62.088
2301,41.338,52.382,41.602,57.426,58.168,61.373999999999995
2302,38.323,53.3,41.221000000000004,58.452,58.168,63.974
2303,40.044000000000004,48.858000000000004,45.691,59.478,59.66,62.648
2304,37.854,45.961000000000006,40.794000000000004,59.478,59.66,62.843999999999994
2305,39.263000000000005,48.983999999999995,43.592,60.504,59.66,64.39399999999999
2306,36.446999999999996,40.62,41.165,59.58,55.93,63.772
2307,34.83,41.803999999999995,39.778,57.93899999999999,59.66,62.878
2308,32.058,41.201,42.597,59.99100000000001,60.156000000000006,64.683
2309,36.133,38.626,42.295,61.016999999999996,57.422,66.006
2310,35.195,38.354,36.479,65.22,62.641999999999996,67.301
2311,36.602,36.424,45.685,60.81,55.184,64.446
2312,38.949,46.151,36.722,62.76,59.66,63.648999999999994
2313,38.792,42.896,42.348,59.478,58.168,62.382
2314,35.299,43.638000000000005,38.931999999999995,58.452,58.913999999999994,63.403999999999996
2315,35.863,45.027,38.711999999999996,61.016999999999996,58.168,63.275
2316,32.673,41.494,44.08,58.965,56.676,62.724
2317,33.986999999999995,45.22,42.989,61.016999999999996,58.913999999999994,64.244
2318,32.067,44.123000000000005,35.551,62.145,56.744,63.114
2319,39.544000000000004,44.998999999999995,40.758,62.247,57.422,61.426
2320,42.422,43.051,46.651,60.708,60.902,66.08
2321,38.792,37.721,42.224,58.711999999999996,57.919,61.891000000000005
2322,39.513000000000005,42.442,45.533,64.143,63.636,66.047
2323,35.04,44.114,49.13,60.504,59.908,63.152
2324,35.759,48.302,45.02,59.872,54.604,63.841
2325,34.257,52.093,47.248000000000005,57.93899999999999,57.422,61.082
2326,40.044000000000004,51.659,38.106,60.708,55.184,61.427
2327,39.262,46.22,42.448,62.553000000000004,56.096000000000004,64.613
2328,36.071,40.287,41.428999999999995,59.478,55.35,65.89
2329,39.232,42.562,35.096,55.177,55.93,71.624
2330,41.922,38.365,44.358000000000004,61.042,59.534,56.498000000000005
2331,32.527,43.578,42.56,57.505,52.698,58.828
2332,43.298,57.001000000000005,43.835,53.739,49.118,61.836000000000006
2333,38.166,59.06399999999999,41.015,61.221000000000004,54.106,65.934
2334,37.54,51.25,41.372,64.092,62.641999999999996,64.507
2335,36.602,45.308,39.464,59.107,56.51,65.016
2336,36.759,44.882,37.756,59.653999999999996,57.123999999999995,67.63600000000001
2337,35.821,43.035,41.32,64.605,54.604,64.318
2338,36.696999999999996,49.074,44.231,60.685,55.35,63.986000000000004
2339,32.328,45.511,40.875,63.145,58.168,62.328
2340,35.664,44.66,41.489,59.84,56.676,66.828
2341,36.602,46.567,42.343999999999994,58.751000000000005,53.858000000000004,67.053
2342,32.224000000000004,39.607,39.06,61.871,54.604,66.097
2343,35.195,40.777,41.655,62.998999999999995,51.786,63.273999999999994
2344,29.888,39.378,45.97,61.016999999999996,52.2,59.982
2345,28.284000000000002,38.45,40.376,58.61,53.858000000000004,61.726000000000006
2346,24.81,35.187,41.235,56.558,45.324,60.394
2347,30.18,35.667,40.529,54.663999999999994,52.2,58.949
2348,22.454,30.988000000000003,30.517,53.441,41.696000000000005,57.751000000000005
2349,16.058,25.869,37.37,48.876999999999995,41.512,55.133
2350,16.139,24.736,30.017,39.808,37.364000000000004,52.973
2351,13.665,17.614,32.244,20.187,24.858,49.873000000000005
2352,16.482,13.81,26.585,26.581999999999997,17.485,36.659
2353,15.883,12.41,25.055,22.295,17.854,33.348
2354,16.674,9.565,18.605999999999998,22.410999999999998,18.668,21.158
2355,13.147,8.824,17.872,25.101,21.624000000000002,14.308
2356,16.046,16.641,21.267,42.198,27.561999999999998,7.956
2357,19.291,22.939,24.721999999999998,48.018,39.34,8.106
2358,20.565,23.625,29.653000000000002,46.32899999999999,33.989000000000004,8.859
2359,19.35,20.886999999999997,26.784000000000002,43.783,31.511,8.812999999999999
2360,18.31,25.146,26.471999999999998,42.36600000000001,31.204,9.972999999999999
2361,18.078,25.410999999999998,26.199,44.273999999999994,32.734,11.493
2362,20.534000000000002,25.275,28.381999999999998,45.803999999999995,32.466,17.261
2363,13.317,23.808000000000003,31.206,44.596000000000004,31.005,19.070999999999998
2364,11.989,21.83,29.638,46.488,32.236999999999995,20.656
2365,13.311,12.208,30.676,40.236999999999995,31.999000000000002,29.377
2366,15.319,9.843,21.296,38.563,30.517,23.377
2367,17.151,11.853,18.250999999999998,39.821999999999996,29.233,19.641
2368,12.177,9.937999999999999,19.141,38.704,28.686,23.391
2369,20.831,12.725,15.488,39.175,29.288,28.554000000000002
2370,16.804000000000002,12.713,16.639,40.588,27.761,21.191
2371,10.423,10.610999999999999,30.986,43.736000000000004,33.635999999999996,41.402
2372,12.588,26.781999999999996,34.073,50.2,46.284,55.574
2373,11.972999999999999,22.371,39.419000000000004,49.828,46.052,55.79600000000001
2374,24.101,29.273000000000003,35.113,46.256,44.56,60.203
2375,24.28,33.857,39.847,50.2,48.72,56.735
2376,21.993000000000002,32.624,33.536,47.836000000000006,50.576,58.275
2377,21.552,27.886,35.166,47.696000000000005,49.416000000000004,59.458
2378,25.709,29.636999999999997,31.546999999999997,54.23,51.04,59.457
2379,23.785,34.150999999999996,32.439,55.532,53.692,60.64
2380,21.835,34.194,37.294000000000004,54.23,53.111999999999995,61.636
2381,30.076,37.418,38.998000000000005,55.532,54.438,60.132
2382,25.249000000000002,33.513000000000005,36.755,54.663999999999994,52.2,59.115
2383,31.098000000000003,37.489000000000004,40.966,52.494,52.2,57.48
2384,27.846,34.399,37.943000000000005,51.688,49.88,56.413000000000004
2385,27.813000000000002,30.538,39.431999999999995,54.663999999999994,51.04,58.773
2386,27.408,38.578,37.889,53.361999999999995,52.2,59.82
2387,27.846,36.849000000000004,36.126999999999995,48.298,48.836000000000006,58.802
2388,33.6,40.218,44.41,52.928000000000004,51.62,58.763999999999996
2389,27.426,35.418,39.19,50.571999999999996,51.04,59.966
2390,28.158,31.28,41.258,50.943999999999996,50.46,59.327
2391,27.428,36.467,36.277,48.762,46.98,56.869
2392,26.364,26.988000000000003,33.129,43.893,46.052,57.034
2393,28.888,29.13,35.716,46.488,49.3,54.625
2394,31.025,37.024,40.826,47.192,46.748000000000005,55.867
2395,31.098000000000003,32.089,43.511,51.812,51.62,59.262
2396,31.505,33.734,40.552,43.468,47.992,57.821000000000005
2397,19.75,21.344,35.28,15.957,23.651,45.31399999999999
2398,12.485,12.001,28.372,10.745999999999999,14.332,21.644000000000002
2399,9.793,7.287999999999999,12.152999999999999,12.283,10.682,9.13
2400,14.49,10.696,18.249000000000002,14.007,15.472000000000001,11.927999999999999
2401,14.824000000000002,12.059000000000001,23.934,16.735,12.659,13.186
2402,13.693,12.482999999999999,29.303,15.237,13.5,20.259
2403,15.872,16.847,28.543000000000003,14.74,15.255999999999998,20.480999999999998
2404,15.972999999999999,17.052,29.921,12.913,11.397,14.01
2405,15.838,13.588,27.468000000000004,16.454,12.424000000000001,14.454
2406,13.616,13.237,24.441999999999997,14.825999999999999,13.296,14.695
2407,17.288,19.133,25.44,15.527000000000001,14.186,14.724
2408,11.517000000000001,10.182,22.063000000000002,14.21,10.902000000000001,12.662
2409,13.62,14.084000000000001,24.862,12.935,12.075999999999999,10.413
2410,15.385,12.856,24.423000000000002,12.398,12.979000000000001,11.399000000000001
2411,12.747,13.184000000000001,23.478,12.651,12.200999999999999,10.800999999999998
2412,13.062999999999999,10.773,19.371,14.324000000000002,12.93,11.565
