time,Date_Time,3:Temperature_Comedor_Sensor,4:Temperature_Habitacion_Sensor,5:Weather_Temperature,6:CO2_Comedor_Sensor,7:CO2_Habitacion_Sensor,8:Humedad_Comedor_Sensor,9:Humedad_Habitacion_Sensor,10:Lighting_Comedor_Sensor,11:Lighting_Habitacion_Sensor,12:Precipitacion,13:Meteo_Exterior_Crepusculo,14:Meteo_Exterior_Viento,15:Meteo_Exterior_Sol_Oest,16:Meteo_Exterior_Sol_Est,17:Meteo_Exterior_Sol_Sud,18:Meteo_Exterior_Piranometro,19:Exterior_Entalpic_1,20:Exterior_Entalpic_2,21:Exterior_Entalpic_turbo,22:Temperature_Exterior_Sensor,23:Humedad_Exterior_Sensor,24:Day_Of_Week
1511,2012-03-29 05:30:00,17.3887,16.817999999999998,8.0,208.06400000000002,210.859,42.64,44.216,11.7847,13.2653,0.0,8.735330000000001,0.036000000000000004,0.0,0.0,0.0,-3.17267,0,0,0,12.5027,51.8,4.0
1512,2012-03-29 05:45:00,17.2927,16.7213,8.0,207.701,210.83700000000002,42.776,44.232,11.6053,13.2653,0.0,200.84099999999998,0.036000000000000004,0.0,0.0,0.0,-3.18533,0,0,0,12.352,52.4213,4.0
1513,2012-03-29 06:00:00,17.1633,16.6233,8.0,208.11700000000002,212.77900000000002,42.7733,44.2293,11.524000000000001,15.072000000000001,0.0,609.216,0.0,0.0,931.84,0.0,0.11733299999999999,0,0,0,12.162,53.08,4.0
1514,2012-03-29 06:15:00,17.058,16.5513,8.0,209.035,213.205,42.736000000000004,44.2027,15.59,23.44,0.0,611.925,0.0,1498.11,6751.57,2157.57,16.0367,0,0,0,12.0307,53.24,4.0
1515,2012-03-29 06:30:00,16.9627,16.4167,7.86667,209.78099999999998,215.57299999999998,42.6907,44.216,20.904,23.44,0.0,613.419,0.0386667,5849.09,32510.0,7146.5,54.396,0,0,0,11.9867,53.224,4.0
1516,2012-03-29 06:45:00,16.908,16.348,7.0,210.165,214.74099999999999,42.6187,44.1413,20.822,23.44,0.0,615.0830000000001,0.24066700000000002,8415.23,46511.4,12134.4,94.0853,0,0,0,12.014000000000001,53.008,4.0
1517,2012-03-29 07:00:00,16.8433,16.3167,7.13333,210.923,214.923,42.6187,44.111999999999995,21.2633,22.9467,0.0,616.384,0.10866700000000001,9991.85,56754.2,18596.5,139.648,0,0,0,12.0747,53.12,4.0
1518,2012-03-29 07:15:00,16.7927,16.2733,8.0,211.701,214.485,42.4613,44.016000000000005,20.8873,23.44,0.0,617.493,0.07200000000000001,11281.1,64315.4,25983.7,190.72,0,0,0,12.216,52.8373,4.0
1519,2012-03-29 07:30:00,16.776,16.2367,8.0,211.84,214.37900000000002,42.4107,43.9067,21.0033,26.7387,0.0,618.432,0.283333,12210.9,70232.7,33860.3,242.02700000000002,0,0,0,12.4213,52.472,4.0
1520,2012-03-29 07:45:00,16.768,16.2267,8.93333,212.171,214.46400000000003,42.3973,43.7787,20.986,36.2653,0.0,619.2,0.19933299999999998,13186.4,74140.3,41805.1,292.86400000000003,0,0,0,12.698,51.8373,4.0
1521,2012-03-29 08:00:00,16.8,16.2293,9.0,212.149,214.49599999999998,42.2613,43.5813,20.9213,46.3733,0.0,620.224,0.14266700000000002,14347.6,76630.7,49679.0,345.44,0,0,0,13.08,51.088,4.0
1522,2012-03-29 08:15:00,16.8673,16.3007,9.0,211.55200000000002,214.08,42.104,43.352,29.9867,56.9067,0.0,621.163,0.103333,15199.6,78321.0,57360.4,396.75699999999995,0,0,0,13.498,50.6267,4.0
1523,2012-03-29 08:30:00,16.9373,16.4033,9.0,212.42700000000002,214.507,41.8747,43.0507,31.3053,83.5253,0.0,621.888,0.339333,16104.8,79410.5,64255.3,447.70099999999996,0,0,0,13.9673,50.424,4.0
1524,2012-03-29 08:45:00,17.0393,16.5413,11.8,212.405,213.611,41.70399999999999,42.776,41.5333,93.1147,0.0,622.741,0.17866700000000002,16583.3,80464.6,70697.0,494.93300000000005,0,0,0,14.4753,49.9093,4.0
1525,2012-03-29 09:00:00,17.1887,16.724,12.0,212.44799999999998,213.899,41.576,42.472,41.596000000000004,113.264,0.0,623.2959999999999,0.350667,15916.4,83673.1,76368.6,541.056,0,0,0,14.9893,49.24,4.0
1526,2012-03-29 09:15:00,17.3793,16.9173,12.0,212.437,212.597,41.7173,42.184,50.16,113.413,0.0,623.168,1.2466700000000002,14955.9,82397.9,81234.6,586.645,0,0,0,15.4187,48.352,4.0
1527,2012-03-29 09:30:00,17.5847,17.1527,13.6667,212.683,211.701,41.632,41.9093,51.5707,112.99700000000001,0.0,623.168,0.924667,13888.9,80254.3,85576.4,629.461,0,0,0,15.868,47.872,4.0
1528,2012-03-29 09:45:00,17.8167,17.4147,17.0,212.299,211.765,41.456,41.6827,51.736000000000004,132.325,0.0,623.595,0.625333,13150.9,75442.9,89855.3,663.189,0,0,0,16.3873,47.4,4.0
1529,2012-03-29 10:00:00,18.0853,17.6987,17.0,211.893,211.53099999999998,41.448,41.48,51.391999999999996,143.04,0.0,623.936,1.28867,12734.5,68272.1,94584.8,702.123,0,0,0,16.9673,46.816,4.0
1530,2012-03-29 10:15:00,18.3633,17.964000000000002,17.0,212.043,211.051,41.3973,41.3653,71.4827,142.56,0.0,624.32,1.746,11788.3,58714.8,95688.0,730.325,0,0,0,17.494,46.0693,4.0
1531,2012-03-29 10:30:00,18.6467,18.3093,17.2667,211.755,211.947,41.2427,41.1253,81.3627,142.43200000000002,0.0,624.064,1.9406700000000001,11173.2,46683.5,95638.9,756.565,0,0,0,18.066,44.9653,4.0
1532,2012-03-29 10:45:00,18.9227,18.6247,19.0,211.755,212.416,41.2347,40.968,81.1627,142.88,0.0,623.424,2.112,10699.8,34694.5,95507.8,780.8,0,0,0,18.6827,44.9413,4.0
1533,2012-03-29 11:00:00,19.2113,18.936,19.0,211.765,212.192,41.3013,40.944,81.6827,142.128,0.0,623.339,1.972,10157.1,25459.4,95486.0,807.552,0,0,0,19.208,44.5573,4.0
1534,2012-03-29 11:15:00,19.4947,19.2667,19.0,211.81900000000002,212.725,41.496,40.9733,81.1627,142.44799999999998,0.0,623.125,2.106,9640.96,19644.4,95502.3,826.795,0,0,0,19.654,44.088,4.0
1535,2012-03-29 11:30:00,19.7773,19.5187,19.0,212.09599999999998,212.22400000000002,41.5653,40.952,81.2613,142.4,0.0,623.168,2.05267,9375.74,16196.9,95518.7,843.1360000000001,0,0,0,20.0633,43.583999999999996,4.0
1536,2012-03-29 11:45:00,20.062,19.85,19.0,212.373,212.832,41.6347,40.9667,81.50399999999999,142.44799999999998,0.0,622.9119999999999,1.7386700000000002,9676.8,13996.0,95360.3,846.336,0,0,0,20.4687,43.2267,4.0
1537,2012-03-29 12:00:00,20.3267,20.12,19.5333,212.48,212.128,41.5707,40.8587,81.2427,142.4,0.0,622.528,1.8619999999999999,11200.9,11552.8,95114.6,852.779,0,0,0,20.848000000000003,43.1093,4.0
1538,2012-03-29 12:15:00,20.5987,20.4293,20.0,212.053,212.107,41.7333,40.868,81.3413,141.984,0.0,622.187,1.90867,14261.6,10557.4,94453.8,855.68,0,0,0,21.2573,42.3013,4.0
1539,2012-03-29 12:30:00,20.8373,20.668000000000003,20.0,211.755,211.595,41.6133,40.816,81.2027,142.4,0.0,622.315,1.7613299999999998,19220.5,10543.4,92564.1,849.323,0,0,0,21.6627,42.0187,4.0
1540,2012-03-29 12:45:00,21.1013,20.92,20.0,212.267,211.37099999999998,41.9253,40.912,81.1627,128.128,0.0,621.931,2.07733,26565.3,9805.82,90286.8,845.568,0,0,0,21.9707,40.7907,4.0
1541,2012-03-29 13:00:00,21.36,21.1373,20.0,212.245,210.933,41.8347,40.6627,80.8427,112.037,0.0,622.229,1.5759999999999998,36371.1,9139.2,86414.7,832.9810000000001,0,0,0,22.38,40.7373,4.0
1542,2012-03-29 13:15:00,21.6107,21.3227,20.0,212.58700000000002,211.41299999999998,41.8027,40.5107,81.0827,112.49600000000001,0.0,621.717,2.14267,48207.2,8859.65,81819.0,819.925,0,0,0,22.8227,39.5907,4.0
1543,2012-03-29 13:30:00,21.851999999999997,21.5627,20.0,212.11700000000002,210.475,42.056000000000004,40.4987,80.7627,113.664,0.0,621.675,2.07,61871.4,8873.98,76873.7,803.029,0,0,0,23.1773,39.1173,4.0
1544,2012-03-29 13:45:00,22.0733,21.7493,20.0,212.405,211.04,41.9813,40.3213,78.5813,112.027,0.0,621.163,2.31,73976.5,8723.46,71939.4,782.421,0,0,0,23.5693,38.5293,4.0
1545,2012-03-29 14:00:00,22.2907,21.928,20.0,212.28799999999998,211.157,42.0507,40.268,51.0747,86.04799999999999,0.0,621.12,1.82867,81627.8,8651.78,66199.6,754.987,0,0,0,23.828000000000003,37.9133,4.0
1546,2012-03-29 14:15:00,22.5027,22.0813,20.0,212.021,211.232,42.1067,40.1947,51.0747,83.456,0.0,621.12,2.16867,89483.9,8723.46,60803.8,726.784,0,0,0,24.0907,37.772,4.0
1547,2012-03-29 14:30:00,22.708000000000002,22.22,20.7333,211.584,211.285,40.7893,40.1333,51.1733,71.12,0.0,620.9490000000001,1.90067,93612.7,8845.31,54941.0,693.419,0,0,0,24.36,37.536,4.0
1548,2012-03-29 14:45:00,22.8987,22.3053,21.0,211.36,210.965,39.6707,40.2133,47.1347,53.04,0.0,620.48,1.9846700000000002,94344.5,8780.8,47999.7,657.195,0,0,0,24.58,36.6147,4.0
1549,2012-03-29 15:00:00,23.0453,22.4347,21.0,210.357,211.2,37.8987,40.204,41.4187,46.5813,0.0,620.651,1.72733,94901.6,8551.42,40756.6,617.643,0,0,0,24.6467,36.092,4.0
1550,2012-03-29 15:15:00,23.1933,22.5427,21.0,209.05599999999998,210.53900000000002,37.036,40.216,41.3373,42.7013,0.0,620.053,2.08533,91947.0,8200.19,33528.5,575.8290000000001,0,0,0,24.712,35.4573,4.0
1551,2012-03-29 15:30:00,23.304000000000002,22.592,21.0,208.928,210.549,36.4747,40.1987,37.1613,32.5573,0.0,619.84,1.82,90942.1,7891.97,26711.4,532.736,0,0,0,24.6587,34.3933,4.0
1552,2012-03-29 15:45:00,23.3893,22.684,21.0,208.085,210.65599999999998,36.5907,40.1027,31.0453,28.5267,0.0,619.371,2.08333,89538.6,7712.77,20969.5,484.54400000000004,0,0,0,24.508000000000003,33.4467,4.0
1553,2012-03-29 16:00:00,23.451999999999998,22.7213,21.0,207.33900000000003,210.507,35.8707,40.0147,21.6033,23.2253,0.0,619.2,1.68733,85983.2,7476.22,16589.5,432.533,0,0,0,24.2373,32.3093,4.0
1554,2012-03-29 16:15:00,23.508000000000003,22.784000000000002,21.0,207.584,210.24,35.1707,40.0187,20.741999999999997,22.9813,0.0,619.029,1.89733,83255.3,7332.86,13638.3,382.955,0,0,0,23.8267,31.104,4.0
1555,2012-03-29 16:30:00,23.5187,22.796,21.0,206.56,210.21900000000002,34.512,39.3347,20.9213,23.108,0.0,618.56,1.68267,80352.6,7254.02,11416.2,333.536,0,0,0,23.3893,31.2613,4.0
1556,2012-03-29 16:45:00,23.511999999999997,22.7573,20.4667,206.176,209.952,34.264,38.5107,20.7593,23.2427,0.0,618.5169999999999,1.43933,76294.8,7081.98,9719.81,280.981,0,0,0,23.0053,31.3973,4.0
1557,2012-03-29 17:00:00,23.464000000000002,22.744,20.0,206.005,209.312,33.896,37.724000000000004,20.9207,23.2547,0.0,617.92,1.9993299999999998,70737.9,6716.42,8386.56,226.517,0,0,0,22.7,31.4347,4.0
1558,2012-03-29 17:15:00,23.4067,22.6787,20.0,205.227,209.18400000000003,33.7747,37.408,20.8227,23.0453,0.0,617.835,1.11867,65099.1,6056.96,7418.88,175.81900000000002,0,0,0,22.3987,31.984,4.0
1559,2012-03-29 17:30:00,23.3707,22.671999999999997,20.0,205.088,208.99200000000002,33.8653,37.064,20.741999999999997,22.488000000000003,0.0,617.28,1.08067,48765.6,4730.88,6006.78,116.571,0,0,0,22.1107,33.012,4.0
1560,2012-03-29 17:45:00,23.296,22.5813,20.0,205.835,208.715,33.8333,36.6827,20.6427,23.144000000000002,0.0,616.299,0.936667,3175.42,2343.94,2150.4,26.3453,0,0,0,21.848000000000003,33.72,4.0
1561,2012-03-29 18:00:00,23.2267,22.544,20.0,206.475,208.736,34.6253,36.5467,19.5227,23.1093,0.0,615.403,0.81,2408.45,1627.14,1584.13,16.676,0,0,0,21.555999999999997,35.868,4.0
1562,2012-03-29 18:15:00,23.18,22.464000000000002,20.0,206.88,208.99200000000002,35.4467,36.9987,11.1153,21.5907,0.0,614.784,0.290667,1060.86,222.208,229.37599999999998,4.670669999999999,0,0,0,21.2853,37.7987,4.0
1563,2012-03-29 18:30:00,23.084,22.3867,20.0,206.912,210.187,36.3387,37.716,11.1487,13.8827,0.0,527.8290000000001,0.47,0.0,0.0,0.0,-3.2,0,0,0,20.971999999999998,40.3587,4.0
1564,2012-03-29 18:45:00,22.991999999999997,22.3067,19.0667,207.755,210.229,37.304,38.4973,11.1153,12.5813,0.0,79.2933,0.173333,0.0,0.0,0.0,-3.7073300000000002,0,0,0,20.664,42.3147,4.0
1565,2012-03-29 19:00:00,22.9053,22.228,19.0,208.352,211.179,37.936,39.2267,11.7033,13.3627,0.0,3.02467,0.036000000000000004,0.0,0.0,0.0,-3.9693300000000002,0,0,0,20.3993,43.416000000000004,4.0
1566,2012-03-29 19:15:00,22.8307,22.1253,19.0,208.107,210.933,38.3787,39.6053,11.034,12.94,0.0,0.826,0.0,0.0,0.0,0.0,-3.77333,0,0,0,20.1467,44.04,4.0
1567,2012-03-29 19:30:00,22.7347,22.0307,18.6,208.533,210.84799999999998,38.812,40.08,11.0507,13.2647,0.0,0.65,0.0,0.0,0.0,0.0,-3.904,0,0,0,19.8973,44.9147,4.0
1568,2012-03-29 19:45:00,22.6467,21.9493,19.0,208.672,212.021,39.1667,40.388000000000005,11.6867,13.1187,0.0,0.65,0.0,0.0,0.0,0.0,-3.77333,0,0,0,19.6527,45.3573,4.0
1569,2012-03-29 20:00:00,22.5413,21.848000000000003,19.0,208.917,212.97099999999998,39.428000000000004,40.7107,11.3447,12.857999999999999,0.0,0.65,0.044000000000000004,0.0,0.0,0.0,-3.8386699999999996,0,0,0,19.4153,45.7067,4.0
1570,2012-03-29 20:15:00,22.432,21.7493,19.0,209.227,213.483,39.5333,40.9107,11.4093,13.1027,0.0,0.65,0.251333,0.0,0.0,0.0,-3.904,0,0,0,19.186,45.4667,4.0
1571,2012-03-29 20:30:00,22.3293,21.656,19.0,210.517,214.44299999999998,39.484,41.023999999999994,11.4427,12.842,0.0,0.65,0.158,0.0,0.0,0.0,-3.5773300000000003,0,0,0,18.9307,44.8373,4.0
1572,2012-03-29 20:45:00,22.215999999999998,21.5293,19.0,210.891,215.979,39.2827,41.0747,11.1653,13.0213,0.0,0.65,0.352667,0.0,0.0,0.0,-3.904,0,0,0,18.6193,43.2267,4.0
1573,2012-03-29 21:00:00,22.104,21.424,19.0,211.65900000000002,215.456,38.8587,40.992,11.425999999999998,12.597999999999999,0.0,0.65,0.757333,0.0,0.0,0.0,-3.77333,0,0,0,18.317999999999998,41.6267,4.0
1574,2012-03-29 21:15:00,21.9733,21.264,19.0,212.437,216.437,38.3307,40.7707,11.4907,12.9393,0.0,0.65,0.45,0.0,0.0,0.0,-3.8386699999999996,0,0,0,18.0187,41.816,4.0
1575,2012-03-29 21:30:00,21.84,21.131999999999998,19.0,212.821,216.267,38.048,40.6307,11.524000000000001,13.0213,0.0,0.65,0.468667,0.0,0.0,0.0,-3.708,0,0,0,17.7347,41.5253,4.0
1576,2012-03-29 21:45:00,21.7053,21.0,19.0,213.05599999999998,215.925,37.7267,40.544000000000004,11.425999999999998,12.9393,0.0,0.65,0.626667,0.0,0.0,0.0,-3.9693300000000002,0,0,0,17.448,40.8093,4.0
1577,2012-03-29 22:00:00,21.5613,20.8613,15.2667,212.075,215.243,37.484,40.272,11.425999999999998,12.696,0.0,0.65,0.170667,0.0,0.0,0.0,-3.77333,0,0,0,17.1753,40.5,4.0
1578,2012-03-29 22:15:00,21.4453,20.7493,12.0,211.84,214.635,37.5427,40.2987,11.5887,13.72,0.0,0.606667,0.44,0.0,0.0,0.0,-3.512,0,0,0,16.9267,39.7133,4.0
1579,2012-03-29 22:30:00,21.304000000000002,20.6053,11.4,210.67700000000002,214.25099999999998,37.4987,40.192,11.425999999999998,13.0213,0.0,0.65,0.263333,0.0,0.0,0.0,-3.4466699999999997,0,0,0,16.66,39.4307,4.0
1580,2012-03-29 22:45:00,21.1533,20.4513,11.0,210.987,213.13099999999997,36.5773,39.5987,11.5887,13.0213,0.0,0.65,0.124,0.0,0.0,0.0,-3.5773300000000003,0,0,0,16.444000000000003,39.5587,4.0
1581,2012-03-29 23:00:00,21.0227,20.3407,10.6,210.02700000000002,213.62099999999998,36.8107,39.404,11.5073,13.508,0.0,0.65,0.0,0.0,0.0,0.0,-3.38133,0,0,0,16.182000000000002,40.1533,4.0
1582,2012-03-29 23:15:00,20.88,20.2173,10.1333,210.208,212.928,37.1187,39.4307,11.425999999999998,13.6067,0.0,0.65,0.0,0.0,0.0,0.0,-3.5773300000000003,0,0,0,15.9493,41.0853,4.0
1583,2012-03-29 23:30:00,20.7573,20.0653,10.0,210.528,213.37599999999998,37.1267,39.3347,11.6053,13.184000000000001,0.0,0.65,0.272,0.0,0.0,0.0,-3.3160000000000003,0,0,0,15.742,41.48,4.0
1584,2012-03-29 23:45:00,20.6387,19.9633,10.0,210.016,213.387,36.9107,39.3093,11.524000000000001,12.9387,0.0,0.65,0.294667,0.0,0.0,0.0,-3.38133,0,0,0,15.5887,40.9973,4.0
1585,2012-03-30 00:00:00,20.5133,19.8393,10.0,209.952,212.49099999999999,36.784,39.2813,11.6053,13.2653,0.0,0.65,0.116667,0.0,0.0,0.0,-3.512,0,0,0,15.454,40.5773,4.066669999999999
1586,2012-03-30 00:15:00,20.38,19.74,9.66667,208.49099999999999,211.893,36.6893,39.2427,11.6867,12.8413,0.0,0.65,0.217333,0.0,0.0,0.0,-3.4466699999999997,0,0,0,15.3367,40.0093,5.0
1587,2012-03-30 00:30:00,20.246,19.6113,9.0,208.32,211.14700000000002,36.6213,38.8853,11.3613,13.46,0.0,0.65,0.284667,0.0,0.0,0.0,-3.5773300000000003,0,0,0,15.24,39.8413,5.0
1588,2012-03-30 00:45:00,20.1253,19.4753,9.0,207.21099999999998,209.312,36.3707,38.9747,11.524000000000001,13.3467,0.0,0.65,0.202667,0.0,0.0,0.0,-3.25067,0,0,0,15.1193,39.7507,5.0
1589,2012-03-30 01:00:00,20.002,19.3887,9.73333,206.4,209.312,36.4347,38.6867,11.622,13.0213,0.0,0.65,0.282667,0.0,0.0,0.0,-3.64267,0,0,0,15.0067,39.56,5.0
1590,2012-03-30 01:15:00,19.88,19.29,10.0,206.144,209.248,37.1067,38.724000000000004,11.5887,13.0213,0.0,0.65,0.129333,0.0,0.0,0.0,-3.12,0,0,0,14.8467,40.0253,5.0
1591,2012-03-30 01:30:00,19.7573,19.1533,9.8,204.949,208.96,36.756,38.6373,11.425999999999998,13.0213,0.0,0.65,0.518,0.0,0.0,0.0,-3.4466699999999997,0,0,0,14.7233,40.0653,5.0
1592,2012-03-30 01:45:00,19.6347,19.0653,9.0,205.312,208.907,36.5293,38.5893,11.622,12.8587,0.0,0.65,0.158,0.0,0.0,0.0,-3.512,0,0,0,14.6247,39.9693,5.0
1593,2012-03-30 02:00:00,19.5233,18.944000000000003,9.0,204.725,208.757,36.876,38.536,11.524000000000001,13.4433,0.0,0.65,0.122,0.0,0.0,0.0,-3.3160000000000003,0,0,0,14.526,40.0253,5.0
1594,2012-03-30 02:15:00,19.3947,18.8133,9.0,203.563,208.34099999999998,37.052,38.5,11.6867,13.1027,0.0,0.65,0.20466700000000002,0.0,0.0,0.0,-3.25067,0,0,0,14.42,40.176,5.0
1595,2012-03-30 02:30:00,19.2787,18.74,8.86667,203.55200000000002,208.192,37.0467,38.3973,11.524000000000001,12.662,0.0,0.65,0.05733330000000001,0.0,0.0,0.0,-3.3160000000000003,0,0,0,14.3233,40.1427,5.0
1596,2012-03-30 02:45:00,19.1787,18.632,8.13333,202.81599999999997,207.808,37.4907,38.4973,11.6053,13.5093,0.0,0.65,0.0,0.0,0.0,0.0,-3.3160000000000003,0,0,0,14.2333,40.2333,5.0
1597,2012-03-30 03:00:00,19.05,18.524,8.0,202.304,207.957,37.984,38.5333,11.866,13.184000000000001,0.0,0.65,0.0,0.0,0.0,0.0,-3.3160000000000003,0,0,0,14.0873,40.604,5.0
1598,2012-03-30 03:15:00,18.936,18.4267,8.0,203.157,208.171,38.2573,38.6,11.6053,12.7773,0.0,0.65,0.0,0.0,0.0,0.0,-3.4466699999999997,0,0,0,13.8993,41.6347,5.0
1599,2012-03-30 03:30:00,18.8333,18.3153,8.0,202.90099999999998,208.64,38.2973,38.708,11.5073,13.1027,0.0,0.65,0.0,0.0,0.0,0.0,-3.25067,0,0,0,13.7253,42.096000000000004,5.0
1600,2012-03-30 03:45:00,18.7053,18.182000000000002,8.0,203.57299999999998,208.77900000000002,38.328,38.7627,11.7033,13.3467,0.0,0.65,0.0,0.0,0.0,0.0,-3.38133,0,0,0,13.574000000000002,42.3627,5.0
1601,2012-03-30 04:00:00,18.6073,18.0667,8.0,204.523,209.024,38.2133,38.7853,11.4427,13.427999999999999,0.0,0.65,0.0,0.0,0.0,0.0,-3.3160000000000003,0,0,0,13.4567,42.3013,5.0
1602,2012-03-30 04:15:00,18.5047,17.9667,8.0,203.50900000000001,208.42700000000002,38.3373,38.8427,11.5887,12.94,0.0,0.65,0.0,0.0,0.0,0.0,-3.3160000000000003,0,0,0,13.347999999999999,42.2347,5.0
1603,2012-03-30 04:30:00,18.3767,17.855999999999998,7.86667,203.957,208.48,38.2587,38.884,11.6053,13.5733,0.0,0.65,0.0,0.0,0.0,0.0,-3.3160000000000003,0,0,0,13.25,42.2587,5.0
1604,2012-03-30 04:45:00,18.27,17.7247,7.0,204.27700000000002,209.024,38.3227,38.912,11.6053,13.3467,0.0,0.65,0.049333300000000004,0.0,0.0,0.0,-3.18533,0,0,0,13.1513,42.2133,5.0
1605,2012-03-30 05:00:00,18.136,17.59,7.0,203.456,208.213,38.6813,38.9613,11.7033,13.3467,0.0,0.65,0.036000000000000004,0.0,0.0,0.0,-3.3160000000000003,0,0,0,13.042,42.9467,5.0
1606,2012-03-30 05:15:00,18.0247,17.5087,7.0,204.30900000000003,208.907,38.6307,38.9667,11.524000000000001,13.3467,0.0,1.046,0.0,0.0,0.0,0.0,-3.3160000000000003,0,0,0,12.892000000000001,43.7893,5.0
1607,2012-03-30 05:30:00,17.8973,17.4167,7.0,205.387,209.6,38.6747,39.036,11.7513,13.672,0.0,14.7513,0.0,0.0,0.0,0.0,-3.3160000000000003,0,0,0,12.7327,44.5893,5.0
1608,2012-03-30 05:45:00,17.792,17.3013,7.0,206.304,210.44299999999998,38.732,39.116,11.622,13.427999999999999,0.0,283.253,0.0,0.0,0.0,0.0,-2.964,0,0,0,12.6113,45.3013,5.0
1609,2012-03-30 06:00:00,17.674,17.1773,7.0,208.203,213.109,38.7,39.1493,11.524000000000001,15.0373,0.0,611.797,0.0,0.0,845.824,71.68,2.04267,0,0,0,12.4827,45.4453,5.0
1610,2012-03-30 06:15:00,17.562,17.0753,7.0,208.77900000000002,213.653,38.672,39.204,16.7593,23.2427,0.0,612.139,0.036000000000000004,1770.5,8141.48,2394.11,18.406,0,0,0,12.38,45.7867,5.0
1611,2012-03-30 06:30:00,17.472,16.9467,7.0,209.53599999999997,214.49599999999998,38.648,39.248000000000005,21.1487,23.44,0.0,613.419,0.0,5806.08,32219.1,7175.17,56.1973,0,0,0,12.2667,46.24,5.0
1612,2012-03-30 06:45:00,17.384,16.8573,7.0,210.37900000000002,216.032,38.6013,39.236,21.328000000000003,23.44,0.0,615.168,0.0,8257.54,45312.7,11875.3,96.5787,0,0,0,12.2767,45.9227,5.0
1613,2012-03-30 07:00:00,17.3167,16.7687,7.53333,210.592,216.0,38.396,39.2,21.0667,23.44,0.0,616.555,0.17133299999999999,9640.96,54536.9,17954.1,142.0,0,0,0,12.3833,45.472,5.0
1614,2012-03-30 07:15:00,17.2833,16.7553,8.0,211.02900000000002,216.053,38.251999999999995,39.1267,20.986,23.6027,0.0,617.621,0.0,10808.0,61456.4,24671.6,189.963,0,0,0,12.5627,44.968,5.0
1615,2012-03-30 07:30:00,17.2593,16.7433,8.0,211.104,216.331,38.16,39.0,21.084,26.2307,0.0,618.304,0.594,11767.1,67584.0,32262.8,240.30900000000003,0,0,0,12.8427,44.08,5.0
1616,2012-03-30 07:45:00,17.262,16.7267,9.86667,211.136,215.71200000000002,38.0093,38.86,21.3273,35.24,0.0,619.669,0.0,12843.0,72283.5,40427.5,293.525,0,0,0,13.2287,43.61600000000001,5.0
1617,2012-03-30 08:00:00,17.31,16.7367,10.0,211.765,215.285,37.8307,38.6627,21.0673,44.9733,0.0,620.523,0.14266700000000002,13882.0,74214.1,47898.6,342.795,0,0,0,13.7113,43.528,5.0
1618,2012-03-30 08:15:00,17.3547,16.8173,10.0,212.683,214.933,37.6213,38.4547,30.068,53.0853,0.0,621.376,0.334667,14706.0,75533.0,54987.4,392.213,0,0,0,14.244000000000002,43.9973,5.0
1619,2012-03-30 08:30:00,17.454,16.942,11.8667,211.851,214.21900000000002,37.4587,38.1733,31.208000000000002,79.4507,0.0,621.76,0.936667,15616.7,76442.3,61582.0,441.856,0,0,0,14.8547,43.8507,5.0
1620,2012-03-30 08:45:00,17.5773,17.0927,13.8667,212.58700000000002,214.709,37.2947,37.9413,40.8333,84.928,0.0,622.4,0.9706670000000001,16081.6,77791.2,67999.1,489.301,0,0,0,15.5147,43.3707,5.0
1621,2012-03-30 09:00:00,17.752,17.305999999999997,14.0,211.477,214.293,37.0907,37.6667,41.4973,111.339,0.0,622.784,1.38,15495.2,80743.1,73143.6,534.379,0,0,0,16.2293,42.6187,5.0
1622,2012-03-30 09:15:00,17.968,17.5433,16.2,211.179,213.387,36.9453,37.384,45.8987,112.475,0.0,623.04,1.2713299999999998,14699.2,79743.7,77886.8,579.371,0,0,0,17.0047,41.9707,5.0
1623,2012-03-30 09:30:00,18.2227,17.817999999999998,17.2,210.635,213.227,36.8427,37.14,51.736000000000004,113.179,0.0,623.808,0.774667,13739.3,77630.1,81988.3,616.981,0,0,0,17.812,41.1653,5.0
1624,2012-03-30 09:45:00,18.4813,18.1313,19.0,210.016,212.565,36.696,36.9493,51.5573,113.243,0.0,624.32,0.9726670000000001,13107.2,73310.2,86431.1,652.8,0,0,0,18.6393,40.5707,5.0
1625,2012-03-30 10:00:00,18.7493,18.444000000000003,19.6667,209.824,212.32,36.7307,36.8013,51.736000000000004,134.629,0.0,623.979,1.578,12705.1,65776.3,90625.4,685.568,0,0,0,19.4273,40.3173,5.0
1626,2012-03-30 10:15:00,19.0393,18.8133,21.0,209.76,211.88299999999998,36.6827,36.6933,55.2427,142.405,0.0,623.765,1.87,11967.1,57038.2,94218.9,718.507,0,0,0,20.1127,39.5093,5.0
1627,2012-03-30 10:30:00,19.368,19.174,21.3333,209.685,211.595,36.5467,36.5467,81.5813,142.56,0.0,624.533,1.9,11214.8,45256.7,95513.3,746.0269999999999,0,0,0,20.7733,38.3933,5.0
1628,2012-03-30 10:45:00,19.7013,19.5407,22.0,209.72799999999998,211.50900000000001,36.4933,36.36,81.5627,141.904,0.0,624.789,2.0706700000000002,10749.3,33981.8,95704.4,771.797,0,0,0,21.4267,37.228,5.0
1629,2012-03-30 11:00:00,20.0213,19.887999999999998,22.1333,209.72799999999998,212.149,36.4453,36.2747,81.8213,142.48,0.0,623.851,1.52267,10506.9,25160.4,94797.8,785.5360000000001,0,0,0,22.0747,36.7307,5.0
