var1(t-1),var2(t-1),var3(t-1),var4(t-1),var5(t-1),var6(t-1),var7(t-1),var8(t-1),var9(t-1),var10(t-1),var11(t-1),var12(t-1),var13(t-1),var14(t-1),var15(t-1),var16(t-1),var17(t-1),var18(t-1),var19(t-1),var20(t-1),var21(t-1),var22(t-1),var23(t-1),var1(t),var2(t),var3(t),var4(t),var5(t),var6(t),var7(t),var8(t),var9(t),var10(t),var11(t),var12(t),var13(t),var14(t),var15(t),var16(t),var17(t),var18(t),var19(t),var20(t),var21(t),var22(t),var23(t)
0.390155628,0.262997169,0.214540659,0.50407229,-0.099420738,-0.132056105,0.481652108,0.450488003,-0.254229584,-0.408629789,-0.227579398,0.950766074,-0.916851331,-0.417717961,-0.392000065,-0.566984975,-0.515554804,0,0,0,0.351967739,-0.265131815,1.027178074,0.390517553,0.245470519,0.208620075,0.50407229,-0.080477277,-0.138450148,0.514447714,0.456138821,-0.255002308,-0.408346224,-0.227579398,0.949507088,-0.954747315,-0.463002219,-0.440764892,-0.59569783,-0.581445114,0,0,0,0.315598639,-0.192612685,1.027178074
0.390517553,0.245470519,0.208620075,0.50407229,-0.080477277,-0.138450148,0.514447714,0.456138821,-0.255002308,-0.408346224,-0.227579398,0.949507088,-0.954747315,-0.463002219,-0.440764892,-0.59569783,-0.581445114,0,0,0,0.315598639,-0.192612685,1.027178074,0.390879479,0.227698497,0.191141943,0.50407229,-0.096275828,-0.119689604,0.560999254,0.452962717,-0.302396027,-0.408629789,-0.227579398,0.94761861,-0.954747315,-0.50221198,-0.481621972,-0.621122656,-0.637121757,0,0,0,0.280078925,-0.165164501,1.027178074
0.390879479,0.227698497,0.191141943,0.50407229,-0.096275828,-0.119689604,0.560999254,0.452962717,-0.302396027,-0.408629789,-0.227579398,0.94761861,-0.954747315,-0.50221198,-0.481621972,-0.621122656,-0.637121757,0,0,0,0.280078925,-0.165164501,1.027178074,0.391241404,0.212765791,0.173167474,0.392186987,-0.078516333,-0.125697194,0.609190575,0.460016314,-0.653440109,-0.417545526,-0.227579398,0.94761861,-0.92374151,-0.545563447,-0.536977033,-0.662328926,-0.684253755,0,0,0,0.245923373,-0.044301846,1.027178074
0.391241404,0.212765791,0.173167474,0.392186987,-0.078516333,-0.125697194,0.609190575,0.460016314,-0.653440109,-0.417545526,-0.227579398,0.94761861,-0.92374151,-0.545563447,-0.536977033,-0.662328926,-0.684253755,0,0,0,0.245923373,-0.044301846,1.027178074,0.39160333,0.190541999,0.155441173,0.264335193,-0.071412534,-0.123062286,0.685713656,0.502364366,-0.654157025,-0.646760083,-0.227579398,0.760869057,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.722623169,0,0,0,0.206645775,0.07328823,1.027178074
0.39160333,0.190541999,0.155441173,0.264335193,-0.071412534,-0.123062286,0.685713656,0.502364366,-0.654157025,-0.646760083,-0.227579398,0.760869057,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.722623169,0,0,0,0.206645775,0.07328823,1.027178074,0.391965255,0.170912152,0.122363896,0.264335193,-0.064308736,-0.109571558,0.745231607,0.557774144,-0.653440109,-0.646760083,-0.227579398,-0.590537391,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.734878347,0,0,0,0.176428278,0.141098226,1.027178074
0.391965255,0.170912152,0.122363896,0.264335193,-0.064308736,-0.109571558,0.745231607,0.557774144,-0.653440109,-0.646760083,-0.227579398,-0.590537391,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.734878347,0,0,0,0.176428278,0.141098226,1.027178074,0.392327181,0.14476239,0.098717011,0.264335193,-0.038631466,-0.098715737,0.792193093,0.614944014,-0.65764716,-0.649061681,-0.227579398,-1.03625005,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.735318046,0,0,0,0.135091567,0.170390116,1.027178074
0.392327181,0.14476239,0.098717011,0.264335193,-0.038631466,-0.098715737,0.792193093,0.614944014,-0.65764716,-0.649061681,-0.227579398,-1.03625005,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.735318046,0,0,0,0.135091567,0.170390116,1.027178074,0.392689106,0.120435401,0.076275515,0.136483399,-0.034709578,-0.077741871,0.836725275,0.652699948,-0.649949974,-0.657143266,-0.227579398,-1.063184903,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.735977578,0,0,0,0.096637615,0.231847005,1.027178074
0.392689106,0.120435401,0.076275515,0.136483399,-0.034709578,-0.077741871,0.836725275,0.652699948,-0.649949974,-0.657143266,-0.227579398,-1.063184903,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.735977578,0,0,0,0.096637615,0.231847005,1.027178074,0.393051031,0.10034986,0.051458694,0.024598096,-0.023646892,-0.067237371,0.89867253,0.693287909,-0.653440109,-0.670201407,-0.227579398,-1.06462749,-0.92374151,-0.575384839,-0.563007006,-0.674164734,-0.734658514,0,0,0,0.057360017,0.323010619,1.027178074
0.393051031,0.10034986,0.051458694,0.024598096,-0.023646892,-0.067237371,0.89867253,0.693287909,-0.653440109,-0.670201407,-0.227579398,-1.06462749,-0.92374151,-0.575384839,-0.563007006,-0.674164734,-0.734658514,0,0,0,0.057360017,0.323010619,1.027178074,0.393412957,0.073008286,0.026180989,0.024598096,-0.029566724,-0.044752824,0.946453906,0.730342454,-0.649949974,-0.638695039,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.735537879,0,0,0,0.021660129,0.367052163,1.027178074
0.393412957,0.073008286,0.026180989,0.024598096,-0.029566724,-0.044752824,0.946453906,0.730342454,-0.649949974,-0.638695039,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.735537879,0,0,0,0.021660129,0.367052163,1.027178074,0.393774882,0.047769911,-0.004095532,0.024598096,-0.026014825,-0.062740462,0.98694737,0.761044791,-0.645742922,-0.650982829,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.735757745,0,0,0,-0.011465865,0.393885777,1.027178074
0.393774882,0.047769911,-0.004095532,0.024598096,-0.026014825,-0.062740462,0.98694737,0.761044791,-0.645742922,-0.650982829,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.735757745,0,0,0,-0.011465865,0.393885777,1.027178074,0.394136808,0.023477974,-0.025367093,0.024598096,0.017791929,-0.021530502,1.032284258,0.781160116,-0.649949974,-0.643295871,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.735318046,0,0,0,-0.046290629,0.433018451,1.027178074
0.394136808,0.023477974,-0.025367093,0.024598096,0.017791929,-0.021530502,1.032284258,0.781160116,-0.649949974,-0.643295871,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.735318046,0,0,0,-0.046290629,0.433018451,1.027178074,0.394498733,-0.002251147,-0.057026266,0.024598096,0.049352032,0.039177776,1.068329058,0.802691453,-0.653440109,-0.647138169,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.735537879,0,0,0,-0.085593966,0.481769129,1.027178074
0.394498733,-0.002251147,-0.057026266,0.024598096,0.049352032,0.039177776,1.068329058,0.802691453,-0.653440109,-0.647138169,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.735537879,0,0,0,-0.085593966,0.481769129,1.027178074,0.394860659,-0.031450546,-0.089181775,0.024598096,0.064373605,0.069918368,1.090997503,0.817155959,-0.653440109,-0.650982829,-0.227579398,-1.06462749,-0.876658592,-0.575384839,-0.563007006,-0.674164734,-0.734878347,0,0,0,-0.13380297,0.498777323,1.027178074
0.394860659,-0.031450546,-0.089181775,0.024598096,0.064373605,0.069918368,1.090997503,0.817155959,-0.653440109,-0.650982829,-0.227579398,-1.06462749,-0.876658592,-0.575384839,-0.563007006,-0.674164734,-0.734878347,0,0,0,-0.13380297,0.498777323,1.027178074,0.395222584,-0.057144614,-0.102653764,-0.151201118,0.080542145,0.130240192,1.082084993,0.832679167,-0.642248494,-0.650982829,-0.227579398,-1.06462749,-0.883548771,-0.575384839,-0.563007006,-0.674164734,-0.734878347,0,0,0,-0.166928965,0.482591115,1.027178074
0.395222584,-0.057144614,-0.102653764,-0.151201118,0.080542145,0.130240192,1.082084993,0.832679167,-0.642248494,-0.650982829,-0.227579398,-1.06462749,-0.883548771,-0.575384839,-0.563007006,-0.674164734,-0.734878347,0,0,0,-0.166928965,0.482591115,1.027178074,0.39558451,-0.08588832,-0.132894832,-0.215139002,0.150396159,0.193583378,1.082494938,0.837628596,-0.646455545,-0.656748639,-0.227579398,-1.06462749,-0.816369269,-0.575384839,-0.563007006,-0.674164734,-0.735757745,0,0,0,-0.202268508,0.470914306,1.027178074
0.39558451,-0.08588832,-0.132894832,-0.215139002,0.150396159,0.193583378,1.082494938,0.837628596,-0.646455545,-0.656748639,-0.227579398,-1.06462749,-0.816369269,-0.575384839,-0.563007006,-0.674164734,-0.735757745,0,0,0,-0.202268508,0.470914306,1.027178074,0.395946435,-0.112073134,-0.163844953,-0.215139002,0.186692128,0.250918974,1.071153124,0.837628596,-0.649949974,-0.642161614,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.735537879,0,0,0,-0.240876893,0.461081204,1.027178074
0.395946435,-0.112073134,-0.163844953,-0.215139002,0.186692128,0.250918974,1.071153124,0.837628596,-0.649949974,-0.642161614,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.735537879,0,0,0,-0.240876893,0.461081204,1.027178074,0.39630836,-0.140115774,-0.196709515,-0.470866563,0.183547217,0.263285475,1.061845853,0.835855271,-0.653440109,-0.650982829,-0.227579398,-1.06462749,-0.909961152,-0.575384839,-0.563007006,-0.674164734,-0.734438681,0,0,0,-0.276062002,0.47009232,1.027178074
0.39630836,-0.140115774,-0.196709515,-0.470866563,0.183547217,0.263285475,1.061845853,0.835855271,-0.653440109,-0.650982829,-0.227579398,-1.06462749,-0.909961152,-0.575384839,-0.563007006,-0.674164734,-0.734438681,0,0,0,-0.276062002,0.47009232,1.027178074,0.396670286,-0.173521568,-0.2380827,-0.694613196,0.215921297,0.298136523,1.037962757,0.832679167,-0.642248494,-0.652903978,-0.227579398,-1.06462749,-0.572342387,-0.575384839,-0.563007006,-0.674164734,-0.734218814,0,0,0,-0.314670388,0.483205684,1.027178074
0.396670286,-0.173521568,-0.2380827,-0.694613196,0.215921297,0.298136523,1.037962757,0.832679167,-0.642248494,-0.652903978,-0.227579398,-1.06462749,-0.572342387,-0.575384839,-0.563007006,-0.674164734,-0.734218814,0,0,0,-0.314670388,0.483205684,1.027178074,0.397032211,-0.20275602,-0.259354261,-0.694613196,0.252994243,0.327752888,1.029050247,0.829503063,-0.653440109,-0.658717048,-0.227579398,-1.06462749,-0.619425563,-0.575384839,-0.563007006,-0.674164734,-0.735757745,0,0,0,-0.352069044,0.495497062,1.027178074
0.397032211,-0.20275602,-0.259354261,-0.694613196,0.252994243,0.327752888,1.029050247,0.829503063,-0.653440109,-0.658717048,-0.227579398,-1.06462749,-0.619425563,-0.575384839,-0.563007006,-0.674164734,-0.735757745,0,0,0,-0.352069044,0.495497062,1.027178074,0.397394137,-0.230798659,-0.292892422,-0.694613196,0.275489603,0.286156475,1.029854954,0.831276388,-0.653440109,-0.634850378,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.734438681,0,0,0,-0.388618316,0.459444914,1.027178074
0.397394137,-0.230798659,-0.292892422,-0.694613196,0.275489603,0.286156475,1.029854954,0.831276388,-0.653440109,-0.634850378,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.734438681,0,0,0,-0.388618316,0.459444914,1.027178074,0.397756062,-0.264449826,-0.33947714,-0.694613196,0.275896591,0.27790043,1.010420521,0.830919076,-0.649233058,-0.647138169,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.735098213,0,0,0,-0.432709093,0.416832243,1.027178074
0.397756062,-0.264449826,-0.33947714,-0.694613196,0.275896591,0.27790043,1.010420521,0.830919076,-0.649233058,-0.647138169,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.735098213,0,0,0,-0.432709093,0.416832243,1.027178074,0.398117988,-0.296698862,-0.356707104,-0.694613196,0.282593401,0.285770022,0.984912827,0.818214661,-0.642248494,-0.658669788,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.734658514,0,0,0,-0.484881891,0.394093194,1.027178074
0.398117988,-0.296698862,-0.356707104,-0.694613196,0.282593401,0.285770022,0.984912827,0.818214661,-0.642248494,-0.658669788,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.734658514,0,0,0,-0.484881891,0.394093194,1.027178074,0.398479913,-0.32940359,-0.384608301,-0.694613196,0.275489603,0.261774794,0.975195611,0.811862453,-0.646455545,-0.640632729,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.734438681,0,0,0,-0.51816232,0.399009745,1.027178074
0.398479913,-0.32940359,-0.384608301,-0.694613196,0.275489603,0.261774794,0.975195611,0.811862453,-0.646455545,-0.640632729,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.734438681,0,0,0,-0.51816232,0.399009745,1.027178074,0.398841839,-0.362108318,-0.416515642,-0.694613196,0.25062631,0.228434426,0.953331873,0.805152934,-0.649233058,-0.62142833,-0.227579398,-1.06462749,-0.691772442,-0.575384839,-0.563007006,-0.674164734,-0.735098213,0,0,0,-0.544261588,0.476038274,1.027178074
0.398841839,-0.362108318,-0.416515642,-0.694613196,0.25062631,0.228434426,0.953331873,0.805152934,-0.649233058,-0.62142833,-0.227579398,-1.06462749,-0.691772442,-0.575384839,-0.563007006,-0.674164734,-0.735098213,0,0,0,-0.544261588,0.476038274,1.027178074,0.399203764,-0.392043836,-0.448671151,-0.71060366,0.25025632,0.300384978,0.959405134,0.805867557,-0.654157025,-0.644838934,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.735537879,0,0,0,-0.572728838,0.46743431,1.027178074
0.399203764,-0.392043836,-0.448671151,-0.71060366,0.25025632,0.300384978,0.959405134,0.805867557,-0.654157025,-0.644838934,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.735537879,0,0,0,-0.572728838,0.46743431,1.027178074,0.399565689,-0.42639607,-0.481287544,-0.886402874,0.283777367,0.344616298,0.947258613,0.808329037,-0.642248494,-0.64521702,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.734218814,0,0,0,-0.624206686,0.506966454,1.027178074
0.399565689,-0.42639607,-0.481287544,-0.886402874,0.283777367,0.344616298,0.947258613,0.808329037,-0.642248494,-0.64521702,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.734218814,0,0,0,-0.624206686,0.506966454,1.027178074,0.399927615,-0.461905062,-0.520746289,-1.062209279,0.288513233,0.400827667,0.95172246,0.81044644,-0.653440109,-0.641372359,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.734438681,0,0,0,-0.686340448,0.550808263,1.060656386
0.399927615,-0.461905062,-0.520746289,-1.062209279,0.288513233,0.400827667,0.95172246,0.81044644,-0.653440109,-0.641372359,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.734438681,0,0,0,-0.686340448,0.550808263,1.060656386,0.40028954,-0.496011922,-0.546520331,-1.17408739,0.352854404,0.407186578,0.950507807,0.809387739,-0.656930244,-0.64521702,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.734878347,0,0,0,-0.723919277,0.555724814,1.529327652
0.40028954,-0.496011922,-0.546520331,-1.17408739,0.352854404,0.407186578,0.950507807,0.809387739,-0.656930244,-0.64521702,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.734878347,0,0,0,-0.723919277,0.555724814,1.529327652,0.400651466,-0.528962023,-0.577470451,-1.17408739,0.417565564,0.41206994,0.954546526,0.810102362,-0.649233058,-0.649061681,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.734658514,0,0,0,-0.766131112,0.528069213,1.529327652
0.400651466,-0.528962023,-0.577470451,-1.17408739,0.417565564,0.41206994,0.954546526,0.810102362,-0.649233058,-0.649061681,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.734658514,0,0,0,-0.766131112,0.528069213,1.529327652,0.401013391,-0.564716389,-0.607959688,-1.17408739,0.406539877,0.356596346,0.930663429,0.810102362,-0.646455545,-0.643295871,-0.227579398,-1.06462749,-0.921444755,-0.575384839,-0.563007006,-0.674164734,-0.734438681,0,0,0,-0.807828168,0.517621542,1.529327652
0.401013391,-0.564716389,-0.607959688,-1.17408739,0.406539877,0.356596346,0.930663429,0.810102362,-0.646455545,-0.643295871,-0.227579398,-1.06462749,-0.921444755,-0.575384839,-0.563007006,-0.674164734,-0.734438681,0,0,0,-0.807828168,0.517621542,1.529327652,0.401375317,-0.598367556,-0.643164121,-1.17408739,0.384044517,0.282010887,0.912853593,0.80197683,-0.646455545,-0.63560655,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.734878347,0,0,0,-0.846256381,0.512704991,1.529327652
0.401375317,-0.598367556,-0.643164121,-1.17408739,0.384044517,0.282010887,0.912853593,0.80197683,-0.646455545,-0.63560655,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.734878347,0,0,0,-0.846256381,0.512704991,1.529327652,0.401737242,-0.629705206,-0.679573943,-1.17408739,0.329175077,0.253553882,0.89341916,0.79210444,-0.645742922,-0.628706483,-0.227579398,-1.06462749,-0.798570214,-0.575384839,-0.563007006,-0.674164734,-0.734438681,0,0,0,-0.876808484,0.510246715,1.529327652
0.401737242,-0.629705206,-0.679573943,-1.17408739,0.329175077,0.253553882,0.89341916,0.79210444,-0.645742922,-0.628706483,-0.227579398,-1.06462749,-0.798570214,-0.575384839,-0.563007006,-0.674164734,-0.734438681,0,0,0,-0.876808484,0.510246715,1.529327652,0.402099168,-0.658904604,-0.715026544,-1.17408739,0.253401231,0.222075515,0.880862694,0.788571025,-0.653440109,-0.633307315,-0.227579398,-1.06462749,-0.887568071,-0.575384839,-0.563007006,-0.674164734,-0.734438681,0,0,0,-0.909754307,0.511068701,1.529327652
0.402099168,-0.658904604,-0.715026544,-1.17408739,0.253401231,0.222075515,0.880862694,0.788571025,-0.653440109,-0.633307315,-0.227579398,-1.06462749,-0.887568071,-0.575384839,-0.563007006,-0.674164734,-0.734438681,0,0,0,-0.909754307,0.511068701,1.529327652,0.402461093,-0.701213937,-0.750230977,-1.17408739,0.228130949,0.195094058,0.86344762,0.781517427,-0.646455545,-0.64521702,-0.227579398,-1.06462749,-0.851969101,-0.575384839,-0.563007006,-0.674164734,-0.734218814,0,0,0,-0.952815526,0.514548698,1.529327652
0.402461093,-0.701213937,-0.750230977,-1.17408739,0.228130949,0.195094058,0.86344762,0.781517427,-0.646455545,-0.64521702,-0.227579398,-1.06462749,-0.851969101,-0.575384839,-0.563007006,-0.674164734,-0.734218814,0,0,0,-0.952815526,0.514548698,1.529327652,0.402823018,-0.7390715,-0.792313215,-1.17408739,0.209594476,0.146365829,0.854945056,0.781861505,-0.649949974,-0.641372359,-0.227579398,-1.06462749,-0.888142281,-0.575384839,-0.563007006,-0.674164734,-0.734658514,0,0,0,-0.990394355,0.547120849,1.529327652
0.402823018,-0.7390715,-0.792313215,-1.17408739,0.209594476,0.146365829,0.854945056,0.781861505,-0.649949974,-0.641372359,-0.227579398,-1.06462749,-0.888142281,-0.575384839,-0.563007006,-0.674164734,-0.734658514,0,0,0,-0.990394355,0.547120849,1.529327652,0.403184944,-0.774580492,-0.830353856,-1.17408739,0.173668498,0.12686751,0.854140349,0.773047817,-0.653440109,-0.633307315,-0.227579398,-1.06462749,-0.912257907,-0.575384839,-0.563007006,-0.674164734,-0.734438681,0,0,0,-1.017162836,0.530527489,1.529327652
0.403184944,-0.774580492,-0.830353856,-1.17408739,0.173668498,0.12686751,0.854140349,0.773047817,-0.653440109,-0.633307315,-0.227579398,-1.06462749,-0.912257907,-0.575384839,-0.563007006,-0.674164734,-0.734438681,0,0,0,-1.017162836,0.530527489,1.529327652,0.403546869,-0.805883088,-0.867472729,-1.206051538,0.135411585,0.062048776,0.843618425,0.773047817,-0.645742922,-0.634094206,-0.227579398,-1.06462749,-0.92374151,-0.575384839,-0.563007006,-0.674164734,-0.733998981,0,0,0,-1.046170603,0.530320072,1.529327652
0.403546869,-0.805883088,-0.867472729,-1.206051538,0.135411585,0.062048776,0.843618425,0.773047817,-0.645742922,-0.634094206,-0.227579398,-1.06462749,-0.92374151,-0.575384839,-0.563007006,-0.674164734,-0.733998981,0,0,0,-1.046170603,0.530320072,1.529327652,0.403908795,-0.835573233,-0.904591603,-1.365877068,0.145253306,0.028708408,0.836330513,0.771631804,-0.653440109,-0.643295871,-0.227579398,-1.06462749,-0.778473285,-0.575384839,-0.563007006,-0.674164734,-0.733998981,0,0,0,-1.073788468,0.55101568,1.529327652
0.403908795,-0.835573233,-0.904591603,-1.365877068,0.145253306,0.028708408,0.836330513,0.771631804,-0.653440109,-0.643295871,-0.227579398,-1.06462749,-0.778473285,-0.575384839,-0.563007006,-0.674164734,-0.733998981,0,0,0,-1.073788468,0.55101568,1.529327652,0.40427072,-0.868277961,-0.9447594,-1.413824488,0.083687056,0.042936911,0.833901209,0.771989116,-0.64296541,-0.649061681,-0.227579398,-1.064483232,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.734438681,0,0,0,-1.112577026,0.544255422,1.529327652
0.40427072,-0.868277961,-0.9447594,-1.413824488,0.083687056,0.042936911,0.833901209,0.771989116,-0.64296541,-0.649061681,-0.227579398,-1.064483232,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.734438681,0,0,0,-1.112577026,0.544255422,1.529327652,0.404632646,-0.908939789,-0.970746156,-1.413824488,0.055678852,0.030183957,0.825398644,0.772690505,-0.649233058,-0.619885267,-0.227579398,-1.06462749,-0.905367729,-0.575384839,-0.563007006,-0.674164734,-0.733998981,0,0,0,-1.14310339,0.565765333,1.529327652
0.404632646,-0.908939789,-0.970746156,-1.413824488,0.055678852,0.030183957,0.825398644,0.772690505,-0.649233058,-0.619885267,-0.227579398,-1.06462749,-0.905367729,-0.575384839,-0.563007006,-0.674164734,-0.733998981,0,0,0,-1.14310339,0.565765333,1.529327652,0.404994571,-0.947288098,-1.008325914,-1.413824488,0.037919357,-0.011412456,0.820130091,0.772690505,-0.654157025,-0.652147807,-0.227579398,-1.06462749,-0.921444755,-0.575384839,-0.563007006,-0.674164734,-0.734218814,0,0,0,-1.165084431,0.578256446,1.529327652
0.404994571,-0.947288098,-1.008325914,-1.413824488,0.037919357,-0.011412456,0.820130091,0.772690505,-0.654157025,-0.652147807,-0.227579398,-1.06462749,-0.921444755,-0.575384839,-0.563007006,-0.674164734,-0.734218814,0,0,0,-1.165084431,0.578256446,1.529327652,0.405356497,-0.980693892,-1.044026683,-1.413824488,0.04028729,-0.009164001,0.818505494,0.771631804,-0.64296541,-0.64521702,-0.227579398,-1.06462749,-0.736558604,-0.575384839,-0.563007006,-0.674164734,-0.734218814,0,0,0,-1.195456361,0.587067827,1.529327652
0.405356497,-0.980693892,-1.044026683,-1.413824488,0.04028729,-0.009164001,0.818505494,0.771631804,-0.64296541,-0.64521702,-0.227579398,-1.06462749,-0.736558604,-0.575384839,-0.563007006,-0.674164734,-0.734218814,0,0,0,-1.195456361,0.587067827,1.529327652,0.405718422,-1.018306083,-1.087278857,-1.461771907,0.025672705,-0.020406275,0.827418003,0.772690505,-0.642248494,-0.637530062,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.734218814,0,0,0,-1.223254399,0.58132929,1.529327652
0.405718422,-1.018306083,-1.087278857,-1.461771907,0.025672705,-0.020406275,0.827418003,0.772690505,-0.642248494,-0.637530062,-0.227579398,-1.06462749,-0.954747315,-0.575384839,-0.563007006,-0.674164734,-0.734218814,0,0,0,-1.223254399,0.58132929,1.529327652,0.406080347,-1.050555118,-1.117768094,-1.637578313,0.001623389,-0.026027412,0.82296934,0.772690505,-0.649949974,-0.641372359,-0.227579398,-1.06462749,-0.92374151,-0.575384839,-0.563007006,-0.674164734,-0.734218814,0,0,0,-1.253265984,0.587275244,1.529327652
0.406080347,-1.050555118,-1.117768094,-1.637578313,0.001623389,-0.026027412,0.82296934,0.772690505,-0.649949974,-0.641372359,-0.227579398,-1.06462749,-0.92374151,-0.575384839,-0.563007006,-0.674164734,-0.734218814,0,0,0,-1.253265984,0.587275244,1.529327652,0.406442273,-1.08234846,-1.144712071,-1.653561585,0.008320199,-0.051498188,0.820540036,0.772690505,-0.645742922,-0.662152904,-0.227579398,-1.06462749,-0.909961152,-0.575384839,-0.563007006,-0.674164734,-0.734218814,0,0,0,-1.279004908,0.591984379,1.529327652
0.406442273,-1.08234846,-1.144712071,-1.653561585,0.008320199,-0.051498188,0.820540036,0.772690505,-0.645742922,-0.662152904,-0.227579398,-1.06462749,-0.909961152,-0.575384839,-0.563007006,-0.674164734,-0.734218814,0,0,0,-1.279004908,0.591984379,1.529327652,0.406804198,-1.119259585,-1.178285684,-1.653561585,-0.011400241,-0.047001278,0.810412874,0.770573103,-0.642248494,-0.649061681,-0.227579398,-1.06462749,-0.83876235,-0.575384839,-0.563007006,-0.674164734,-0.733956347,0,0,0,-1.30716329,0.611858,1.529327652
0.406804198,-1.119259585,-1.178285684,-1.653561585,-0.011400241,-0.047001278,0.810412874,0.770573103,-0.642248494,-0.649061681,-0.227579398,-1.06462749,-0.83876235,-0.575384839,-0.563007006,-0.674164734,-0.733956347,0,0,0,-1.30716329,0.611858,1.529327652,0.407166124,-1.157607894,-1.224374065,-1.653561585,-0.048510186,-0.078479645,0.79907106,0.767754311,-0.649949974,-0.643295871,-0.227579398,-1.06462749,-0.444299609,-0.575384839,-0.563007006,-0.674164734,-0.734218814,0,0,0,-1.31985258,0.617796272,1.529327652
0.407166124,-1.157607894,-1.224374065,-1.653561585,-0.048510186,-0.078479645,0.79907106,0.767754311,-0.649949974,-0.643295871,-0.227579398,-1.06462749,-0.444299609,-0.575384839,-0.563007006,-0.674164734,-0.734218814,0,0,0,-1.31985258,0.617796272,1.529327652,0.407528049,-1.190557996,-1.25415425,-1.653561585,-0.026421814,-0.06087846,0.802715017,0.768098389,-0.653440109,-0.650604744,-0.227579398,-1.064483232,-0.599903103,-0.575384839,-0.563007006,-0.674164734,-0.733998981,0,0,0,-1.339748768,0.611650583,1.529327652
0.407528049,-1.190557996,-1.25415425,-1.653561585,-0.026421814,-0.06087846,0.802715017,0.768098389,-0.653440109,-0.650604744,-0.227579398,-1.064483232,-0.599903103,-0.575384839,-0.563007006,-0.674164734,-0.733998981,0,0,0,-1.339748768,0.611650583,1.529327652,0.407889975,-1.22746912,-1.298115476,-1.653561585,-0.054837006,-0.073244961,0.796641756,0.767396999,-0.653440109,-0.641372359,-0.227579398,-1.056553359,-0.881252102,-0.575384839,-0.563007006,-0.674164734,-0.734438681,0,0,0,-1.365153086,0.610828597,1.529327652
